date,test_year,sector,weight,sector_forward_return,contribution
20191209,2019,의약품제조업,0.2,-0.04144600032349122,-0.008289200064698243
20191209,2019,전자부품제조업,0.2,0.10150929788696028,0.020301859577392056
20191209,2019,특수목적용기계제조업,0.2,0.16752125124436668,0.03350425024887334
20200102,2020,UNMAPPED_SECTOR,0.1,-0.0023621153201363043,-0.00023621153201363045
20200102,2020,"건축기술,엔지니어링및관련기술서비스업",0.1,-0.05388197259389138,-0.005388197259389139
20200102,2020,기초의약물질제조업,0.1,-0.06381024246856237,-0.006381024246856238
20200102,2020,기타화학제품제조업,0.1,0.11117585530194418,0.011117585530194419
20200102,2020,의료용기기제조업,0.1,-0.033595016450507886,-0.003359501645050789
20200102,2020,의약품제조업,0.1,0.00936011504586931,0.0009360115045869311
20200102,2020,자연과학및공학연구개발업,0.1,0.003824651806814794,0.0003824651806814794
20200102,2020,전자부품제조업,0.1,0.17084880387974355,0.017084880387974354
20200102,2020,통신및방송장비제조업,0.1,0.011086626262789778,0.001108662626278978
20200102,2020,특수목적용기계제조업,0.1,-0.10503692726009495,-0.010503692726009496
20200204,2020,전자부품제조업,0.4,-0.06990435253887983,-0.027961741015551933
20200204,2020,UNMAPPED_SECTOR,0.2,0.03226785010411226,0.006453570020822453
20200204,2020,기초의약물질제조업,0.2,0.44430173547945695,0.0888603470958914
20200204,2020,의료용기기제조업,0.2,-0.1147269291962929,-0.02294538583925858
20200304,2020,UNMAPPED_SECTOR,0.2,0.014066378255684908,0.0028132756511369816
20200304,2020,기초의약물질제조업,0.2,-0.29985513123807983,-0.059971026247615966
20200304,2020,소프트웨어개발및공급업,0.2,1.865770757078303,0.37315415141566066
20200304,2020,의료용기기제조업,0.2,0.12397919447554506,0.024795838895109015
20200304,2020,전자부품제조업,0.2,-0.27582125473791985,-0.055164250947583975
20200402,2020,기초의약물질제조업,0.2,0.21544162617794127,0.043088325235588254
20200402,2020,소프트웨어개발및공급업,0.2,0.21458897170604363,0.04291779434120873
20200402,2020,의료용기기제조업,0.2,0.14426288633608886,0.028852577267217773
20200402,2020,특수목적용기계제조업,0.2,0.18416120109783196,0.036832240219566395
20200402,2020,플라스틱제품제조업,0.2,0.23137425209904694,0.04627485041980939
20200507,2020,통신및방송장비제조업,0.2,0.11547501612255928,0.023095003224511856
20200507,2020,특수목적용기계제조업,0.2,0.11667271027971349,0.023334542055942698
20200507,2020,기초의약물질제조업,0.1,0.3967011142952268,0.03967011142952268
20200507,2020,기타화학제품제조업,0.1,0.2653663341478689,0.026536633414786893
20200507,2020,반도체제조업,0.1,0.1914820683180889,0.01914820683180889
20200507,2020,소프트웨어개발및공급업,0.1,-0.014906533271638933,-0.0014906533271638934
20200507,2020,의료용기기제조업,0.1,-0.013947739774861745,-0.0013947739774861747
20200507,2020,전자부품제조업,0.1,2.441423091492645e-05,2.441423091492645e-06
20200605,2020,기타화학제품제조업,0.2,0.21247943772467193,0.042495887544934385
20200605,2020,UNMAPPED_SECTOR,0.1,0.08610982148392443,0.008610982148392444
20200605,2020,기초화학물질제조업,0.1,0.012897445421293563,0.0012897445421293564
20200605,2020,반도체제조업,0.1,-0.07092460948278367,-0.007092460948278367
20200605,2020,전자부품제조업,0.1,0.053443047930873844,0.005344304793087385
20200605,2020,"측정,시험,항해,제어및기타정밀기기제조업;광학기기제외",0.1,-0.029410366092259332,-0.0029410366092259333
20200605,2020,통신및방송장비제조업,0.1,0.03448645653359672,0.003448645653359672
20200605,2020,특수목적용기계제조업,0.1,0.0040019607786203615,0.00040019607786203617
20200605,2020,플라스틱제품제조업,0.1,-0.09916541186602512,-0.009916541186602512
20200706,2020,기타화학제품제조업,0.4,0.09924667856160407,0.03969867142464163
20200706,2020,UNMAPPED_SECTOR,0.2,-0.11598551269810942,-0.023197102539621886
20200706,2020,기초의약물질및생물학적제제제조업,0.2,0.4411301777152843,0.08822603554305686
20200706,2020,전자부품제조업,0.2,0.07528113222729793,0.015056226445459587
20200804,2020,의약품제조업,0.4,0.30527079191039763,0.12210831676415906
20200804,2020,UNMAPPED_SECTOR,0.2,-0.018352542807384076,-0.0036705085614768154
20200804,2020,기초의약물질및생물학적제제제조업,0.2,-0.0799328139665113,-0.015986562793302263
20200804,2020,전자부품제조업,0.2,-0.14913926127763888,-0.029827852255527778
20200903,2020,전자부품제조업,0.4,0.024792953850693134,0.009917181540277254
20200903,2020,UNMAPPED_SECTOR,0.2,0.123040371783522,0.024608074356704403
20200903,2020,기타화학제품제조업,0.2,-0.06518764428239754,-0.013037528856479508
20200903,2020,"시멘트,석회,플라스터및그제품제조업",0.2,0.008671881405905912,0.0017343762811811827
20201007,2020,전자부품제조업,0.3,-0.02979627503914813,-0.008938882511744439
20201007,2020,UNMAPPED_SECTOR,0.2,0.45091355627489027,0.09018271125497807
20201007,2020,기타화학제품제조업,0.2,0.029281900120238347,0.00585638002404767
20201007,2020,기타금융업,0.1,-0.09396306094965245,-0.009396306094965246
20201007,2020,의약품제조업,0.1,0.02538944979768898,0.002538944979768898
20201007,2020,자동차신품부품제조업,0.1,0.022656105004489557,0.0022656105004489556
20201106,2020,UNMAPPED_SECTOR,0.2,0.08621243722971306,0.017242487445942613
20201106,2020,전자부품제조업,0.2,0.12038624433287293,0.024077248866574585
20201106,2020,특수목적용기계제조업,0.2,-0.05736223471455226,-0.011472446942910454
20201106,2020,1차철강제조업,0.1,-0.005859387981343223,-0.0005859387981343223
20201106,2020,기초의약물질및생물학적제제제조업,0.1,0.3631222104159366,0.036312221041593665
20201106,2020,의료용기기제조업,0.1,-0.05262832276326723,-0.005262832276326724
20201106,2020,자연과학및공학연구개발업,0.1,0.043002822557302256,0.004300282255730226
20201207,2020,기타화학제품제조업,0.2,0.04622121284105962,0.009244242568211925
20201207,2020,소프트웨어개발및공급업,0.2,-0.008921220953237052,-0.0017842441906474106
20201207,2020,UNMAPPED_SECTOR,0.1,0.074668938551957,0.0074668938551957
20201207,2020,기초의약물질및생물학적제제제조업,0.1,-0.037618210878457736,-0.003761821087845774
20201207,2020,기초화학물질제조업,0.1,0.07448396485193354,0.007448396485193354
20201207,2020,의료용기기제조업,0.1,0.03319575216071602,0.003319575216071602
20201207,2020,자동차신품부품제조업,0.1,0.3882610943668079,0.03882610943668079
20201207,2020,통신및방송장비제조업,0.1,0.0623802675138454,0.00623802675138454
20210104,2021,전자부품제조업,0.2,-0.022065727001629343,-0.004413145400325869
20210104,2021,기초의약물질및생물학적제제제조업,0.1,-0.03926301692228151,-0.003926301692228152
20210104,2021,반도체제조업,0.1,-0.08992232467547145,-0.008992232467547146
20210104,2021,소프트웨어개발및공급업,0.1,-0.020722577737441905,-0.0020722577737441908
20210104,2021,"영화,비디오물,방송프로그램제작및배급업",0.1,0.4500738937214508,0.04500738937214508
20210104,2021,자동차신품부품제조업,0.1,0.056598532014515035,0.005659853201451504
20210104,2021,자연과학및공학연구개발업,0.1,-0.14056586889357714,-0.014056586889357715
20210104,2021,"측정,시험,항해,제어및기타정밀기기제조업;광학기기제외",0.1,0.04183029543938677,0.004183029543938677
20210104,2021,특수목적용기계제조업,0.1,-0.0847753959321077,-0.00847753959321077
20210202,2021,기초의약물질및생물학적제제제조업,0.2,-0.09149267292124308,-0.018298534584248616
20210202,2021,소프트웨어개발및공급업,0.2,0.1289030547686283,0.02578061095372566
20210202,2021,자연과학및공학연구개발업,0.2,0.08894199051200924,0.017788398102401848
20210202,2021,전자부품제조업,0.2,-0.1100682121736477,-0.022013642434729544
20210202,2021,특수목적용기계제조업,0.2,-0.13865168498172042,-0.027730336996344085
20210308,2021,특수목적용기계제조업,0.4,0.02382881128065456,0.009531524512261825
20210308,2021,소프트웨어개발및공급업,0.2,0.10993455312238365,0.021986910624476733
20210308,2021,자연과학및공학연구개발업,0.2,0.13041761561882903,0.026083523123765807
20210308,2021,전자부품제조업,0.2,0.03599939302273669,0.007199878604547339
20210406,2021,UNMAPPED_SECTOR,0.1,-0.13497736339062516,-0.013497736339062517
20210406,2021,기초의약물질제조업,0.1,-0.025045123209192055,-0.0025045123209192057
20210406,2021,기타화학제품제조업,0.1,0.06448980152174633,0.006448980152174633
20210406,2021,반도체제조업,0.1,0.08561633689731019,0.00856163368973102
20210406,2021,"영화,비디오물,방송프로그램제작및배급업",0.1,-0.12302064258857359,-0.01230206425885736
20210406,2021,의료용기기제조업,0.1,-0.013875903093449549,-0.001387590309344955
20210406,2021,자동차신품부품제조업,0.1,0.3027779877392571,0.030277798773925713
20210406,2021,전자부품제조업,0.1,0.010024809786906896,0.0010024809786906897
20210406,2021,통신및방송장비제조업,0.1,-0.08750922284177687,-0.008750922284177688
20210406,2021,특수목적용기계제조업,0.1,-0.07952543148093483,-0.007952543148093483
20210506,2021,기초의약물질제조업,0.2,-0.003175517729708699,-0.0006351035459417399
20210506,2021,기초화학물질제조업,0.2,-0.02382749323367317,-0.0047654986467346346
20210506,2021,의약품제조업,0.2,0.05041386269997128,0.010082772539994256
20210506,2021,전자부품제조업,0.2,-0.06110071112348403,-0.012220142224696806
20210506,2021,통신및방송장비제조업,0.2,0.05560354759412345,0.011120709518824691
20210607,2021,전자부품제조업,0.3,0.04008904297252517,0.01202671289175755
20210607,2021,특수목적용기계제조업,0.2,-0.030860959370397123,-0.006172191874079425
20210607,2021,기초의약물질제조업,0.1,0.03765271291153782,0.0037652712911537822
20210607,2021,"시멘트,석회,플라스터및그제품제조업",0.1,0.08416244732620437,0.008416244732620438
20210607,2021,자동차신품부품제조업,0.1,0.03959982629729941,0.003959982629729942
20210607,2021,"전동기,발전기및전기변환ㆍ공급ㆍ제어장치제조업",0.1,-0.06886394338461943,-0.006886394338461943
20210607,2021,통신및방송장비제조업,0.1,0.007384561319042859,0.000738456131904286
20210706,2021,의약품제조업,0.2,0.39870105629038854,0.07974021125807772
20210706,2021,자동차신품부품제조업,0.2,-0.05100136955959461,-0.010200273911918923
20210706,2021,기초의약물질제조업,0.1,0.0716267492828715,0.007162674928287149
20210706,2021,기타전문도매업,0.1,-0.06118492624375882,-0.006118492624375882
20210706,2021,일반목적용기계제조업,0.1,0.5509244570000473,0.05509244570000474
20210706,2021,"자료처리,호스팅,포털및기타인터넷정보매개서비스업",0.1,-0.13451948234640265,-0.013451948234640266
20210706,2021,"측정,시험,항해,제어및기타정밀기기제조업;광학기기제외",0.1,0.006841352649996857,0.0006841352649996857
20210706,2021,특수목적용기계제조업,0.1,0.0476821469963391,0.0047682146996339105
20210804,2021,자연과학및공학연구개발업,0.2,-0.03883968981684416,-0.007767937963368832
20210804,2021,건물건설업,0.1,-0.052150593339882145,-0.005215059333988215
20210804,2021,기초의약물질제조업,0.1,-0.04220451269943393,-0.004220451269943393
20210804,2021,기타전문도매업,0.1,-0.0982544737657376,-0.00982544737657376
20210804,2021,소프트웨어개발및공급업,0.1,0.025544891656489765,0.002554489165648977
20210804,2021,의약품제조업,0.1,0.02171276059675953,0.0021712760596759527
20210804,2021,"자료처리,호스팅,포털및기타인터넷정보매개서비스업",0.1,-0.16631538432783421,-0.01663153843278342
20210804,2021,통신및방송장비제조업,0.1,-0.09124802867063897,-0.009124802867063898
20210804,2021,특수목적용기계제조업,0.1,-0.059058907566686414,-0.005905890756668641
20210903,2021,특수목적용기계제조업,0.2,-0.206844072125775,-0.041368814425155
20210903,2021,1차철강제조업,0.1,-0.0787570369211179,-0.007875703692111791
20210903,2021,건물건설업,0.1,-0.0945581945804076,-0.00945581945804076
20210903,2021,기타금융업,0.1,-0.18472934107147532,-0.018472934107147534
20210903,2021,소프트웨어개발및공급업,0.1,-0.03946974264386793,-0.0039469742643867935
20210903,2021,의료용품및기타의약관련제품제조업,0.1,-0.06242832865886516,-0.006242832865886516
20210903,2021,자동차신품부품제조업,0.1,-0.18902005955832424,-0.018902005955832427
20210903,2021,"자료처리,호스팅,포털및기타인터넷정보매개서비스업",0.1,-0.2238229452534608,-0.022382294525346083
20210903,2021,"측정,시험,항해,제어및기타정밀기기제조업;광학기기제외",0.1,-0.17043033517764128,-0.01704303351776413
20211008,2021,1차철강제조업,0.2,-0.009358898556687922,-0.0018717797113375846
20211008,2021,소프트웨어개발및공급업,0.2,0.04993939576149331,0.009987879152298663
20211008,2021,의료용기기제조업,0.2,-0.04484539679863453,-0.008969079359726906
20211008,2021,일반목적용기계제조업,0.2,-0.11522244234457102,-0.023044488468914204
20211008,2021,자연과학및공학연구개발업,0.2,-0.007543070196134871,-0.0015086140392269742
20211109,2021,1차철강제조업,0.2,0.02595112670087696,0.005190225340175392
20211109,2021,생활용품도매업,0.2,0.1993253074460719,0.039865061489214385
20211109,2021,의약품제조업,0.2,0.06077777353165814,0.01215555470633163
20211109,2021,일반목적용기계제조업,0.2,0.014318817255616567,0.0028637634511233137
20211109,2021,"자료처리,호스팅,포털및기타인터넷정보매개서비스업",0.2,-0.03080849796436891,-0.006161699592873782
20211208,2021,기타금융업,0.2,-0.015795311625356245,-0.0031590623250712492
20211208,2021,기초의약물질제조업,0.1,0.0015571165387280317,0.00015571165387280318
20211208,2021,기초화학물질제조업,0.1,0.055097713351450084,0.005509771335145009
20211208,2021,부동산임대및공급업,0.1,0.031145624967282348,0.003114562496728235
20211208,2021,자동차신품부품제조업,0.1,0.06481131090596381,0.006481131090596382
20211208,2021,"자료처리,호스팅,포털및기타인터넷정보매개서비스업",0.1,0.005018043270111239,0.0005018043270111239
20211208,2021,자연과학및공학연구개발업,0.1,-0.007322428471507769,-0.000732242847150777
20211208,2021,특수목적용기계제조업,0.1,0.020394906092080944,0.0020394906092080947
20211208,2021,플라스틱제품제조업,0.1,-0.046266913868068804,-0.00462669138680688
20220103,2022,기타금융업,0.2,-0.051290692299209684,-0.010258138459841937
20220103,2022,의료용기기제조업,0.2,-0.23239458648249445,-0.04647891729649889
20220103,2022,자연과학및공학연구개발업,0.2,-0.2056936261139264,-0.04113872522278528
20220103,2022,전자부품제조업,0.2,-0.09422998413637673,-0.01884599682727535
20220103,2022,특수목적용기계제조업,0.2,-0.10752525542672975,-0.02150505108534595
20220204,2022,의약품제조업,0.2,-0.08714939585361137,-0.017429879170722275
20220204,2022,전자부품제조업,0.2,0.024518438802382247,0.0049036877604764495
20220204,2022,"측정,시험,항해,제어및기타정밀기기제조업;광학기기제외",0.2,,
20220204,2022,통신및방송장비제조업,0.2,-0.017731773599561795,-0.003546354719912359
20220204,2022,특수목적용기계제조업,0.2,-0.0023537402720851253,-0.0004707480544170251
20220308,2022,"영화,비디오물,방송프로그램제작및배급업",0.2,1.0286818524627956,0.20573637049255913
20220308,2022,의약품제조업,0.2,0.00491386561677043,0.000982773123354086
20220308,2022,자연과학및공학연구개발업,0.2,-0.009009189755701086,-0.0018018379511402173
20220308,2022,"전동기,발전기및전기변환ㆍ공급ㆍ제어장치제조업",0.2,0.01424701786372573,0.0028494035727451464
20220308,2022,전자부품제조업,0.2,-0.04616471461131888,-0.009232942922263777
20220407,2022,"그외기타전문,과학및기술서비스업",0.2,-0.10447275917829957,-0.020894551835659914
20220407,2022,소프트웨어개발및공급업,0.2,-0.21454608342559311,-0.04290921668511863
20220407,2022,의료용품및기타의약관련제품제조업,0.2,-0.11726034711146105,-0.02345206942229221
20220407,2022,의약품제조업,0.2,-0.11779483238357247,-0.023558966476714495
20220407,2022,전자부품제조업,0.2,-0.013725735537318928,-0.002745147107463786
20220509,2022,소프트웨어개발및공급업,0.4,0.14560110138775773,0.05824044055510309
20220509,2022,자연과학및공학연구개발업,0.4,0.6349442936096524,0.253977717443861
20220509,2022,의료용품및기타의약관련제품제조업,0.2,0.28093839515073205,0.05618767903014641
20220609,2022,기계장비및관련물품도매업,0.2,-0.05258281508916873,-0.010516563017833748
20220609,2022,소프트웨어개발및공급업,0.2,-0.17781727970450356,-0.03556345594090071
20220609,2022,의약품제조업,0.2,-0.10013117654443304,-0.02002623530888661
20220609,2022,전자부품제조업,0.2,0.5545027345809741,0.11090054691619483
20220609,2022,플라스틱제품제조업,0.2,0.08459036531073383,0.016918073062146766
20220708,2022,기타금융업,0.2,0.26517845329487466,0.053035690658974934
20220708,2022,소프트웨어개발및공급업,0.2,0.0715380900078415,0.014307618001568302
20220708,2022,의료용기기제조업,0.2,0.07934124479562854,0.015868248959125707
20220708,2022,자연과학및공학연구개발업,0.2,0.010944549088990563,0.002188909817798113
20220708,2022,전자부품제조업,0.2,0.0691149999553533,0.013822999991070662
20220808,2022,전자부품제조업,0.2,-0.1578242117150152,-0.031564842343003045
20220808,2022,기타식품제조업,0.1,0.27564715374352056,0.027564715374352056
20220808,2022,무점포소매업,0.1,-0.2496899956621622,-0.024968999566216222
20220808,2022,소프트웨어개발및공급업,0.1,-0.018982905308373654,-0.0018982905308373656
20220808,2022,"영화,비디오물,방송프로그램제작및배급업",0.1,-0.07409381992932251,-0.007409381992932252
20220808,2022,의약품제조업,0.1,-0.10286026137046667,-0.010286026137046668
20220808,2022,일반목적용기계제조업,0.1,-0.024052488047490828,-0.002405248804749083
20220808,2022,특수목적용기계제조업,0.1,-0.11196173323790803,-0.011196173323790803
20220808,2022,플라스틱제품제조업,0.1,-0.061677319106046125,-0.006167731910604613
20220907,2022,"그외기타전문,과학및기술서비스업",0.2,-0.030162502751863274,-0.006032500550372655
20220907,2022,기타금융업,0.2,-0.15473870922225563,-0.030947741844451128
20220907,2022,소프트웨어개발및공급업,0.2,-0.05770334725674087,-0.011540669451348174
20220907,2022,의료용품및기타의약관련제품제조업,0.2,-0.24776026462405998,-0.049552052924812
20220907,2022,전자부품제조업,0.2,-0.09601559988763997,-0.019203119977527994
20221012,2022,소프트웨어개발및공급업,0.4,0.15916015078548618,0.06366406031419447
20221012,2022,UNMAPPED_SECTOR,0.2,0.14851247512410493,0.029702495024820988
20221012,2022,기타금융업,0.2,0.5506187425006894,0.1101237485001379
20221012,2022,전자부품제조업,0.2,-0.03677965210633094,-0.007355930421266189
20221110,2022,소프트웨어개발및공급업,0.3,0.0540671960101761,0.01622015880305283
20221110,2022,기타화학제품제조업,0.1,0.036759233922770695,0.0036759233922770695
20221110,2022,의료용기기제조업,0.1,0.05859644377328088,0.005859644377328089
20221110,2022,자동차신품부품제조업,0.1,-0.01891157506067198,-0.0018911575060671982
20221110,2022,전자부품제조업,0.1,-0.0295947460626641,-0.0029594746062664105
20221110,2022,통신및방송장비제조업,0.1,-0.027861445991597567,-0.002786144599159757
20221110,2022,특수목적용기계제조업,0.1,0.373590390041997,0.0373590390041997
20221110,2022,플라스틱제품제조업,0.1,-0.1272335635236963,-0.012723356352369632
20221209,2022,기타화학제품제조업,0.4,-0.017017586802655693,-0.006807034721062278
20221209,2022,의료용기기제조업,0.2,-0.021743003584265952,-0.004348600716853191
20221209,2022,전자부품제조업,0.2,0.028978250405035988,0.005795650081007198
